boundary_mode,ci95_high,ci95_low,horizon,layer,mean,metric,model,n_problems
reserved,0.42114775457630876,0.39646239929691013,2,4,0.4086823551581056,normalized_mse,A2,492
reserved,0.8926868257577958,0.8368159584103564,3,4,0.8638467779292149,normalized_mse,A2,486
reserved,2.302676908200886,2.144507453277651,5,4,2.222462924283217,normalized_mse,A2,466
reserved,0.7935921225581591,0.7836069172041568,1,4,0.7886673027400245,perp_score,A2,492
reserved,1.3098546021026183,1.278113488541167,1,8,1.294249660773164,cos_score,A2,492
reserved,0.14901970047261004,0.14021578269608959,1,8,0.14462876672348596,normalized_mse,A2,492
reserved,0.36954602535797887,0.34913188808899936,2,8,0.3593039388626159,normalized_mse,A2,492
reserved,0.820453480669182,0.7692036730690816,3,8,0.7939130229410873,normalized_mse,A2,486
reserved,2.272832233960385,2.114129383839421,5,8,2.1919244994031453,normalized_mse,A2,466
reserved,0.7596738667788687,0.7466780691734601,1,8,0.7532812972161755,perp_score,A2,492
reserved,1.2068780571450266,1.1701024918361367,1,12,1.1887187512708097,cos_score,A2,492
reserved,0.09102620636062683,0.08545153594020126,1,12,0.08822738481262413,normalized_mse,A2,492
reserved,0.2386886388123101,0.22549756172975555,2,12,0.23204260027388446,normalized_mse,A2,492
reserved,0.5481516841595612,0.5147118296950288,3,12,0.5308158590677332,normalized_mse,A2,486
reserved,1.6055539342256169,1.4897741996856833,5,12,1.5464549940513779,normalized_mse,A2,466
reserved,0.7276925252247922,0.7132986668755256,1,12,0.7206182411011751,perp_score,A2,492
reserved,1.113166370935312,1.0712475247234639,1,16,1.0925721351563094,cos_score,A2,492
reserved,0.030043214785563186,0.0285086911589165,1,16,0.02927398229450183,normalized_mse,A2,492
reserved,0.07951568290433024,0.07563162255732216,2,16,0.07754359933453162,normalized_mse,A2,492
reserved,0.17911107487880568,0.16953651521554966,3,16,0.17412374896919566,normalized_mse,A2,486
reserved,0.51953059260202,0.48427102492793034,5,16,0.5016261161352817,normalized_mse,A2,466
reserved,0.7059482504605082,0.689756115810525,1,16,0.698026018214616,perp_score,A2,492
reserved,0.9300772591842558,0.8842220010619549,1,20,0.9073787339036441,cos_score,A2,492
reserved,0.0064568466271702095,0.006159040499667816,1,20,0.006307338686482566,normalized_mse,A2,492
reserved,0.0179886191259115,0.01705582095449748,2,20,0.017513895660212966,normalized_mse,A2,492
reserved,0.04028249439515848,0.03798750015582356,3,20,0.03907582552853339,normalized_mse,A2,486
reserved,0.12053372298310154,0.11166033522725739,5,20,0.11600862299815833,normalized_mse,A2,466
reserved,0.6442088865781572,0.6259441995716845,1,20,0.6352071510715558,perp_score,A2,492
reserved,0.8132122747581448,0.7648109175732338,1,24,0.789166781168113,cos_score,A2,492
reserved,0.0035055666465670173,0.003355318376153384,1,24,0.0034306855687985228,normalized_mse,A2,492
reserved,0.010123557633951471,0.009578161837108346,2,24,0.009842052404818565,normalized_mse,A2,492
reserved,0.022874422418527114,0.02148721258885098,3,24,0.02214844910534403,normalized_mse,A2,486
reserved,0.07062853629771178,0.06495156068854427,5,24,0.06772600305579018,normalized_mse,A2,466
reserved,0.5961194780733285,0.5757757671752243,1,24,0.5860850736485911,perp_score,A2,492
reserved,0.6733089957040542,0.6232519716975048,1,28,0.6484095379546854,cos_score,A2,492
reserved,0.0025499858088024116,0.002444378933357583,1,28,0.0024971170605787396,normalized_mse,A2,492
reserved,0.008045069930918781,0.00754912116395402,2,28,0.0077901731757255375,normalized_mse,A2,492
reserved,0.019061046857651188,0.017686662817659772,3,28,0.018348150299004558,normalized_mse,A2,486
reserved,0.0645375284068821,0.058156860704127795,5,28,0.061266031346183546,normalized_mse,A2,466
reserved,0.5294699295835382,0.506674593738196,1,28,0.5181908615161325,perp_score,A2,492
reserved,0.14826454159254193,0.12244459130406754,1,32,0.13508296261449781,cos_score,A2,492
reserved,0.0021175715549084048,0.0019005558010359318,1,32,0.002005782202072759,normalized_mse,A2,492
reserved,0.009759018083908083,0.008552841153236389,2,32,0.009136691149193717,normalized_mse,A2,492
reserved,0.027870319365761762,0.024099665818398373,3,32,0.025918914371156846,normalized_mse,A2,486
reserved,0.13133547725985703,0.10920197871065059,5,32,0.11974362486305602,normalized_mse,A2,466
reserved,0.20130274149175592,0.18540191237764136,1,32,0.19319712351476223,perp_score,A2,492
reserved,0.9817609253615224,0.9805675316510328,0,-1,0.9811698728805119,layer_smoothness,A2-match,492
reserved,1.3797312559215507,1.3544947502215197,1,4,1.3671672435940518,cos_score,A2-match,492
reserved,0.1668885269895817,0.15766833977605002,1,4,0.16229118756375677,normalized_mse,A2-match,492
reserved,0.39979047856719874,0.37690733865086534,2,4,0.3882157301684972,normalized_mse,A2-match,492
reserved,0.8470055122864153,0.7959368828990985,3,4,0.8204768090696012,normalized_mse,A2-match,486
reserved,2.1855006219839943,2.0425015647476714,5,4,2.1131704719988877,normalized_mse,A2-match,466
reserved,0.7907647623705238,0.780691371430905,1,4,0.78580012108502,perp_score,A2-match,492
reserved,1.3074579486464957,1.2762422776272078,1,8,1.2921136604559709,cos_score,A2-match,492
reserved,0.13652944912641624,0.1286620372906625,1,8,0.1326094971730519,normalized_mse,A2-match,492
reserved,0.3448798604503953,0.32564149109993656,2,8,0.3351751422312997,normalized_mse,A2-match,492
reserved,0.7700000527611948,0.7211465372198484,3,8,0.7446349021415615,normalized_mse,A2-match,486
reserved,2.1562247103662306,2.0003372293073074,5,8,2.076813615083837,normalized_mse,A2-match,466
reserved,0.7572961981562427,0.7444185369646326,1,8,0.7509260172869208,perp_score,A2-match,492
reserved,1.1992952939432504,1.1622597430245623,1,12,1.1809767547601318,cos_score,A2-match,492
reserved,0.07968715697079043,0.07494044466336919,1,12,0.07732137713360367,normalized_mse,A2-match,492
reserved,0.2120761387033366,0.19966168668460169,2,12,0.2057759776327294,normalized_mse,A2-match,492
reserved,0.4866416222193295,0.45522413684457363,3,12,0.4702649319557623,normalized_mse,A2-match,486
reserved,1.4289383264685023,1.3207003308576872,5,12,1.3734834241816127,normalized_mse,A2-match,466
reserved,0.7235096046767012,0.7088565813801986,1,12,0.7163113618314059,perp_score,A2-match,492
reserved,1.091359099481886,1.0484997011564348,1,16,1.070257954742702,cos_score,A2-match,492
reserved,0.02744421354802928,0.026100696963158,1,16,0.026766964396432186,normalized_mse,A2-match,492
reserved,0.07323555569662794,0.06955571446767997,2,16,0.07135076147391405,normalized_mse,A2-match,492
reserved,0.1650661336310726,0.1560054842546657,3,16,0.16033477558794246,normalized_mse,A2-match,486
reserved,0.48114691163353984,0.4478620536968714,5,16,0.4642065186183476,normalized_mse,A2-match,466
reserved,0.698405905525948,0.6818781927149875,1,16,0.6903218853517048,perp_score,A2-match,492
reserved,0.891871047916374,0.8460944667306918,1,20,0.8690728611952137,cos_score,A2-match,492
reserved,0.006125715935397124,0.005854170152961043,1,20,0.005990279026002263,normalized_mse,A2-match,492
reserved,0.017373607261451637,0.01642165212686159,2,20,0.016885859079427325,normalized_mse,A2-match,492
reserved,0.039007812292168514,0.03665661505195372,3,20,0.03777593143658868,normalized_mse,A2-match,486
reserved,0.11812876451026895,0.10895602163492271,5,20,0.11346139372389032,normalized_mse,A2-match,466
reserved,0.6297017599370842,0.6113442483335737,1,20,0.620641267769285,perp_score,A2-match,492
reserved,0.7741328057419479,0.7264965609126424,1,24,0.7504930973625384,cos_score,A2-match,492
reserved,0.0033659450656319664,0.0032233953004742488,1,24,0.003295655962494136,normalized_mse,A2-match,492
reserved,0.009860113613694549,0.009295543644516131,2,24,0.009569777107045716,normalized_mse,A2-match,492
reserved,0.022307212949047344,0.020856680824823164,3,24,0.021545807241985807,normalized_mse,A2-match,486
reserved,0.06910435693058951,0.06330487670751282,5,24,0.06614021762728864,normalized_mse,A2-match,466
reserved,0.5807280656105166,0.5605071065824856,1,24,0.5707718334966981,perp_score,A2-match,492
reserved,0.6336288514111139,0.5848240912224602,1,28,0.6091341900215109,cos_score,A2-match,492
reserved,0.002440137206897857,0.002333492134770437,1,28,0.0023858629792078015,normalized_mse,A2-match,492
reserved,0.007894945185082084,0.0073750943881446375,2,28,0.007627397266163711,normalized_mse,A2-match,492
reserved,0.018814620376744,0.01735047499883879,3,28,0.018063160007748866,normalized_mse,A2-match,486
reserved,0.06443407325755864,0.05774627140713761,5,28,0.061001410780934004,normalized_mse,A2-match,466
reserved,0.5121665971300668,0.48942720398396544,1,28,0.5009006698386419,perp_score,A2-match,492
reserved,0.12421138134510301,0.10137131305901673,1,32,0.11247191542033032,cos_score,A2-match,492
reserved,0.002182567253900346,0.0019508541022042007,1,32,0.002061373545314304,normalized_mse,A2-match,492
reserved,0.01012943095212743,0.008880287837562579,2,32,0.009483609838679146,normalized_mse,A2-match,492
reserved,0.029170304845724217,0.02522077754863187,3,32,0.02712390795547283,normalized_mse,A2-match,486
reserved,0.13916329450439893,0.1152237575992449,5,32,0.12661657103096838,normalized_mse,A2-match,466
reserved,0.18403314820420916,0.16950252039290623,1,32,0.17658572148303528,perp_score,A2-match,492
reserved,0.9942964362505257,0.9918242540734095,0,-1,0.9930715442799071,layer_smoothness,B1,492
reserved,1.4094868200933042,1.3894262858321642,1,4,1.3995462817444564,cos_score,B1,492
reserved,9.432866966664337,7.048555779015507,1,4,8.146042303261119,normalized_mse,B1,492
reserved,42.57702158593619,29.242095167097396,2,4,35.125523846840714,normalized_mse,B1,492
reserved,94.1680230445324,69.65141931799695,3,4,81.6025832604449,normalized_mse,B1,486
reserved,365.93806041777617,251.66115980280728,5,4,306.80665911892976,normalized_mse,B1,466
reserved,0.7088048159578415,0.6953271279644504,1,4,0.702120616243289,perp_score,B1,492
reserved,1.4330839989230275,1.415137469729649,1,8,1.4241663941258067,cos_score,B1,492
reserved,3.0176695152429045,2.544192289827681,1,8,2.7671951781095485,normalized_mse,B1,492
reserved,11.897210332050161,8.899938701307907,2,8,10.2208044153794,normalized_mse,B1,492
reserved,26.072191390853934,20.291867814350375,3,8,23.098517192765872,normalized_mse,B1,486
reserved,98.26268275124414,69.2101750160778,5,8,83.11503351876028,normalized_mse,B1,466
reserved,0.7721808994976821,0.7610130005030528,1,8,0.7667125829481022,perp_score,B1,492
reserved,1.4000915880534404,1.3808543799375799,1,12,1.3904398759577312,cos_score,B1,492
reserved,2.1706239826228657,1.8846105370873159,1,12,2.017898810889396,normalized_mse,B1,492
reserved,7.430464279357729,5.847656758235412,2,12,6.555353982364462,normalized_mse,B1,492
reserved,16.290586771421726,13.199469661315408,3,12,14.691451971936823,normalized_mse,B1,486
reserved,58.61187552131425,42.79670681192087,5,12,50.38027465172935,normalized_mse,B1,466
reserved,0.7746201994284968,0.7636574619667755,1,12,0.7692704091313681,perp_score,B1,492
reserved,1.4074779649451292,1.3892665671369155,1,16,1.3982735171772434,cos_score,B1,492
reserved,2.0005913373065334,1.8651051541995614,1,16,1.9288532562545266,normalized_mse,B1,492
reserved,5.882630743678032,5.091591721080089,2,16,5.44014293142776,normalized_mse,B1,492
reserved,12.645212243105501,11.103289432961539,3,16,11.84450192960682,normalized_mse,B1,486
reserved,41.117137247574654,32.753168810991305,5,16,36.75019531668051,normalized_mse,B1,466
reserved,0.7909459101800943,0.7811222184856591,1,16,0.7861241047217506,perp_score,B1,492
reserved,1.4063506084144253,1.386536668148302,1,20,1.3964059734422811,cos_score,B1,492
reserved,1.8242817431509313,1.7272832471913862,1,20,1.7745494815936218,normalized_mse,B1,492
reserved,4.769081250525679,4.368801235040682,2,20,4.546451606384506,normalized_mse,B1,492
reserved,10.103764799733003,9.319553916655632,3,20,9.699809654053354,normalized_mse,B1,486
reserved,29.248623831335014,25.30896618650951,5,20,27.189924657204376,normalized_mse,B1,466
reserved,0.7937293341119434,0.7843378687838061,1,20,0.7890998827277005,perp_score,B1,492
reserved,1.404793296500483,1.3842704395581604,1,24,1.3945037264628648,cos_score,B1,492
reserved,1.6014272484969847,1.508111692324626,1,24,1.5538614536847504,normalized_mse,B1,492
reserved,4.141026202670197,3.7746015131811337,2,24,3.936703587753547,normalized_mse,B1,492
reserved,8.717549448478476,8.019132771788088,3,24,8.357331872493429,normalized_mse,B1,486
reserved,24.86903070145339,21.475445028762948,5,24,23.10595241535359,normalized_mse,B1,466
reserved,0.7928893213001514,0.7832165971412444,1,24,0.7881395593666285,perp_score,B1,492
reserved,1.4005767091631416,1.3790836616930373,1,28,1.3897955219760256,cos_score,B1,492
reserved,1.480648291664359,1.394662127519237,1,28,1.4369485117462886,normalized_mse,B1,492
reserved,3.6599168741203343,3.394426042500728,2,28,3.513488647335603,normalized_mse,B1,492
reserved,7.661796916049335,7.1222024218783755,3,28,7.382520928663737,normalized_mse,B1,486
reserved,21.093134053119257,18.572811774613243,5,28,19.7861729848474,normalized_mse,B1,466
reserved,0.7944828494243287,0.7847476329462653,1,28,0.7896635422556415,perp_score,B1,492
reserved,1.3686615110757512,1.3455204880039806,1,32,1.357024654057003,cos_score,B1,492
reserved,1.8363499139403177,1.3969509213981428,1,32,1.5761050516892794,normalized_mse,B1,492
reserved,5.750570985914937,3.769095031660592,2,32,4.600146457788387,normalized_mse,B1,492
reserved,12.939257928618387,8.291166900025303,3,32,10.046886564401822,normalized_mse,B1,486
reserved,43.43251343649824,24.321575007226826,5,32,31.502607762315325,normalized_mse,B1,466
reserved,0.7686020327021617,0.7567961724124759,1,32,0.7628489154160059,perp_score,B1,492
reserved,1.0120107549260333,1.0102504354127542,0,-1,1.0111314234811672,layer_smoothness,B2,492
reserved,1.4094144765950374,1.3885312874066589,1,4,1.3991232824844904,cos_score,B2,492
reserved,0.4237089272319947,0.4005724176268635,1,4,0.4120514715154649,normalized_mse,B2,492
reserved,1.0131409398278854,0.9551408306486834,2,4,0.9829558862977469,normalized_mse,B2,492
reserved,2.103929979428983,1.9778228231198884,3,4,2.0385682409804247,normalized_mse,B2,486
reserved,5.467068242696795,5.078699226561776,5,4,5.269334754642515,normalized_mse,B2,466
reserved,0.7964201379843944,0.7877759415568533,1,4,0.792167721368604,perp_score,B2,492
reserved,1.3967758705748803,1.3734208905548906,1,8,1.3851440095185799,cos_score,B2,492
reserved,0.6967373305658281,0.6623348465387545,1,8,0.6794596421443239,normalized_mse,B2,492
reserved,1.670206215157815,1.6083700157563194,2,8,1.6394633208798992,normalized_mse,B2,492
reserved,3.6103941252506977,3.456985076291683,3,8,3.532103672731714,normalized_mse,B2,486
reserved,9.524980185005438,9.071787137192048,5,8,9.296422142862903,normalized_mse,B2,466
reserved,0.7944972500726735,0.7848223867881634,1,8,0.7897598239267077,perp_score,B2,492
reserved,1.3893282558411657,1.3647545417128686,1,12,1.3769982127971174,cos_score,B2,492
reserved,1.2604740531096656,1.1956409972417523,1,12,1.2279472327351832,normalized_mse,B2,492
reserved,2.9984805133758954,2.886384129102906,2,12,2.942906677955125,normalized_mse,B2,492
reserved,6.400208553723681,6.136854884584572,3,12,6.266303421853471,normalized_mse,B2,486
